               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.019896,           0.0047512,                   0,             0.95238,             0.83332,              0.8651,             0.42454,            0.037528,           0.0038101,                   0,           0.0023515,           0.0023515,           0.0023515
                 114,            0.019701,           0.0047476,                   0,             0.95453,               0.875,             0.87959,             0.44406,            0.037966,           0.0040434,                   0,           0.0022849,           0.0022849,           0.0022849
                 115,            0.019614,            0.004814,                   0,             0.95238,             0.83329,             0.88652,             0.45274,            0.036815,            0.003863,                   0,           0.0022196,           0.0022196,           0.0022196
                 116,            0.020706,           0.0047162,                   0,             0.90892,             0.83333,             0.87349,             0.43686,            0.036506,           0.0039182,                   0,           0.0021558,           0.0021558,           0.0021558
                 117,            0.020318,           0.0049091,                   0,             0.90882,             0.83333,              0.8951,              0.4619,            0.035573,           0.0038346,                   0,           0.0020935,           0.0020935,           0.0020935
                 118,            0.019921,           0.0047507,                   0,             0.90894,             0.83333,             0.89424,             0.45905,            0.036561,           0.0037922,                   0,           0.0020327,           0.0020327,           0.0020327
                 119,            0.020221,           0.0050052,                   0,             0.95418,               0.875,             0.91654,             0.44624,            0.035867,           0.0039348,                   0,           0.0019734,           0.0019734,           0.0019734
                 120,            0.019799,           0.0046979,                   0,             0.95438,               0.875,             0.91468,             0.44506,            0.035307,           0.0041072,                   0,           0.0019156,           0.0019156,           0.0019156
                 121,            0.019881,           0.0046291,                   0,             0.90897,             0.83333,             0.87195,             0.43507,            0.036363,           0.0040522,                   0,           0.0018594,           0.0018594,           0.0018594
                 122,            0.019585,            0.004816,                   0,             0.95454,               0.875,             0.91253,             0.43007,            0.036423,           0.0040511,                   0,           0.0018048,           0.0018048,           0.0018048
                 123,            0.019664,            0.004655,                   0,             0.88341,             0.95833,             0.92127,             0.44294,            0.036615,           0.0041292,                   0,           0.0017519,           0.0017519,           0.0017519
                 124,            0.019463,           0.0047121,                   0,             0.87481,               0.875,             0.91624,             0.43596,            0.036735,           0.0042922,                   0,           0.0017005,           0.0017005,           0.0017005
                 125,            0.019064,           0.0045468,                   0,             0.87488,               0.875,             0.90913,             0.42053,            0.036352,           0.0041561,                   0,           0.0016509,           0.0016509,           0.0016509
                 126,            0.019325,            0.004432,                   0,             0.90902,             0.83333,              0.8894,             0.42346,            0.036496,           0.0041762,                   0,           0.0016029,           0.0016029,           0.0016029
                 127,            0.019948,           0.0047588,                   0,             0.95448,               0.875,             0.91689,             0.44631,            0.034896,           0.0040812,                   0,           0.0015566,           0.0015566,           0.0015566
                 128,            0.019693,           0.0045732,                   0,             0.83311,             0.83333,             0.86684,             0.43317,            0.035362,           0.0041956,                   0,           0.0015121,           0.0015121,           0.0015121
                 129,            0.018516,           0.0047398,                   0,              0.8461,             0.91667,             0.89569,              0.4336,            0.035811,           0.0044076,                   0,           0.0014693,           0.0014693,           0.0014693
                 130,            0.019605,           0.0049668,                   0,             0.84592,             0.91667,             0.88482,             0.42634,            0.035974,           0.0042714,                   0,           0.0014283,           0.0014283,           0.0014283
                 131,            0.018982,           0.0048336,                   0,             0.90881,             0.83333,              0.8824,             0.44824,            0.035533,           0.0042994,                   0,            0.001389,            0.001389,            0.001389
                 132,            0.019024,           0.0046668,                   0,             0.83329,             0.83333,             0.84846,             0.42975,            0.035465,              0.0043,                   0,           0.0013516,           0.0013516,           0.0013516
                 133,            0.018825,           0.0045036,                   0,             0.95439,               0.875,             0.94397,             0.45253,            0.036569,           0.0040993,                   0,            0.001316,            0.001316,            0.001316
                 134,            0.018653,           0.0048007,                   0,             0.90821,             0.83333,             0.89073,             0.41633,            0.037509,           0.0041749,                   0,           0.0012822,           0.0012822,           0.0012822
                 135,            0.018736,           0.0043459,                   0,             0.84939,             0.95833,             0.91625,             0.43316,            0.036687,             0.00422,                   0,           0.0012503,           0.0012503,           0.0012503
                 136,            0.019219,           0.0046573,                   0,              0.8749,               0.875,             0.91377,             0.44758,              0.0359,           0.0043671,                   0,           0.0012202,           0.0012202,           0.0012202
                 137,             0.01821,           0.0047192,                   0,             0.87488,               0.875,             0.93936,             0.46306,            0.035075,           0.0042545,                   0,           0.0011921,           0.0011921,           0.0011921
                 138,            0.019183,           0.0045795,                   0,             0.87493,               0.875,             0.90791,             0.45414,            0.035096,            0.004168,                   0,           0.0011658,           0.0011658,           0.0011658
                 139,            0.018025,           0.0044121,                   0,             0.83323,             0.83333,             0.84512,             0.43135,            0.035794,           0.0043309,                   0,           0.0011414,           0.0011414,           0.0011414
                 140,            0.018884,            0.004664,                   0,              0.8332,             0.83333,             0.88061,              0.4346,            0.036212,           0.0044114,                   0,           0.0011189,           0.0011189,           0.0011189
                 141,            0.018255,           0.0046605,                   0,             0.85089,             0.95833,             0.92335,             0.44014,            0.036367,           0.0042542,                   0,           0.0010983,           0.0010983,           0.0010983
                 142,            0.018759,           0.0046274,                   0,             0.88411,             0.95833,             0.92216,             0.44355,            0.036227,           0.0042675,                   0,           0.0010797,           0.0010797,           0.0010797
                 143,            0.018614,           0.0047654,                   0,              0.8841,             0.95833,             0.93253,             0.42854,            0.036837,           0.0043322,                   0,            0.001063,            0.001063,            0.001063
                 144,            0.018856,           0.0045818,                   0,             0.87496,               0.875,              0.9205,             0.44161,             0.03651,           0.0042961,                   0,           0.0010483,           0.0010483,           0.0010483
                 145,            0.018473,            0.004302,                   0,             0.82096,             0.95833,             0.92799,             0.45293,            0.036078,           0.0041955,                   0,           0.0010355,           0.0010355,           0.0010355
                 146,             0.01866,           0.0047583,                   0,             0.82108,             0.95833,             0.93604,             0.45341,            0.035911,           0.0042169,                   0,           0.0010247,           0.0010247,           0.0010247
                 147,            0.018198,            0.004597,                   0,             0.95235,               0.875,             0.94686,             0.43916,            0.036448,           0.0041862,                   0,           0.0010158,           0.0010158,           0.0010158
                 148,            0.017768,            0.004575,                   0,             0.82107,             0.95833,             0.93857,             0.43528,            0.035958,           0.0041891,                   0,           0.0010089,           0.0010089,           0.0010089
                 149,             0.01824,           0.0044522,                   0,             0.88405,             0.95833,              0.9374,             0.45033,            0.035946,            0.004173,                   0,           0.0010039,           0.0010039,           0.0010039
