               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,             0.02407,             0.02611,                   0,             0.79941,             0.89888,             0.84968,             0.61375,            0.024052,            0.016916,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.023584,            0.024095,                   0,             0.79987,             0.89888,             0.86637,             0.62568,            0.024372,            0.016978,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,             0.02469,            0.026964,                   0,             0.79046,             0.93258,               0.881,             0.63197,            0.023898,             0.01703,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.023435,            0.025438,                   0,             0.83526,             0.79756,             0.83339,             0.62237,            0.024088,            0.016504,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.024421,            0.029437,                   0,             0.75756,             0.84262,              0.7972,             0.60819,            0.024998,            0.017221,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,            0.023024,            0.026151,                   0,             0.76468,              0.8764,             0.83563,             0.62093,            0.024468,            0.016592,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.023895,             0.02646,                   0,             0.82089,              0.8764,             0.86029,             0.61565,            0.024926,            0.017338,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.024604,            0.030729,                   0,             0.74908,             0.70787,             0.72818,             0.53701,            0.031457,            0.026782,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.023249,            0.025742,                   0,             0.85056,             0.83134,             0.86911,             0.62406,            0.025075,            0.017128,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.023218,            0.023421,                   0,             0.81439,             0.88741,             0.86309,             0.60735,            0.025725,            0.017682,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,            0.023621,            0.026028,                   0,             0.84763,              0.8764,             0.83917,             0.59351,            0.025851,            0.018678,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.024076,            0.026362,                   0,             0.84197,             0.89888,             0.88088,             0.63106,            0.024562,            0.016651,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.023748,            0.025501,                   0,             0.84549,             0.86517,             0.85024,             0.62992,            0.023955,            0.016631,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.025809,            0.026458,                   0,             0.85215,              0.8427,              0.8367,             0.62132,            0.023788,            0.016839,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,            0.024756,            0.025846,                   0,             0.85713,             0.87629,             0.86204,             0.59373,            0.024425,            0.017345,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,            0.022969,            0.021628,                   0,             0.83157,             0.88759,             0.83606,             0.60969,            0.024672,            0.016768,                   0,            0.004936,            0.004936,            0.004936
